"","ScanID","Genotype","Subdirectory","RegType","LabelValue","Mean","Min","Max","Variance","Count","Volume","Mass","x","y","z","t","OrganName","GenotypeRegtype"
"512","Scan_0162","MUT/MUT","KO","IO",15,18286.5721738295,5192.56298828125,27500.279296875,4803096.57009148,26777,5.78383207321167,489659543.098633,5.3948381273157,-8.37152028884505,-9.76301176665806,NA,"spinal cord","KO-IO"
"514","Scan_0166","MUT/MUT","KO","IO",1,17873.186411706,1481.99145507812,34123.94921875,67103908.451695,11075,2.39219999313354,197945539.509644,4.06343101105356,-7.60774772806365,-8.96630858112308,NA,"lung (left)","KO-IO"
"515","Scan_0166","MUT/MUT","KO","IO",2,17501.2852937778,231.583724975586,39267.11328125,76745511.696242,13364,2.8866240978241,233887176.666046,6.12396098173719,-7.64747526398609,-8.57410662053034,NA,"lung (right)","KO-IO"
"516","Scan_0166","MUT/MUT","KO","IO",3,11666.5931768635,486.374450683594,29745.67578125,38806046.8079402,1932,0.417311996221542,22539858.0177002,4.69120900693147,-4.35107198531583,-8.2228433118548,NA,"kidney (left)","KO-IO"
"517","Scan_0166","MUT/MUT","KO","IO",4,11982.5124268918,32.8339233398438,31197.708984375,55157041.4007699,3478,0.751248002052307,41675178.2207298,6.19926736130807,-4.50783488539049,-7.99389194407351,NA,"kidney (right)","KO-IO"
"518","Scan_0166","MUT/MUT","KO","IO",5,15751.0943002199,37.3849220275879,36090.37890625,54378859.7619258,8009,1.7299439907074,126150514.250462,3.92171930241427,-4.81083349585246,-8.50283180694055,NA,"stomach","KO-IO"
"519","Scan_0166","MUT/MUT","KO","IO",6,24351.6632421529,-48.061206817627,45459.8359375,41854235.4487937,126904,27.4112644195557,3090323472.08217,5.23335823853122,-5.9654387742377,-7.32505807936779,NA,"liver","KO-IO"
"520","Scan_0166","MUT/MUT","KO","IO",7,9290.62831552143,3461.86547851562,26050.060546875,18859225.1301253,479,0.103463999927044,4450210.96313477,4.866742273701,-4.72557372937372,-8.9138737323737,NA,"adrenal (left)","KO-IO"
"521","Scan_0166","MUT/MUT","KO","IO",8,17852.5195189592,4457.76953125,27636.755859375,33393518.0111608,437,0.0943920016288757,7801551.02978516,6.15484745086741,-5.02608996504778,-8.60594072931148,NA,"adrenal (right)","KO-IO"
"522","Scan_0166","MUT/MUT","KO","IO",9,17219.6565347032,9408.4638671875,25793.72265625,8966948.6675749,319,0.0689039975404739,5493070.43457031,5.23289498212569,-3.70605553250329,-6.04681330737649,NA,"rectum","KO-IO"
"523","Scan_0166","MUT/MUT","KO","IO",10,17187.9001513903,471.103790283203,27837.158203125,57152186.2672718,1213,0.262008011341095,20848922.8836365,5.13134557096601,-4.60079481204287,-6.29917531044143,NA,"bladder","KO-IO"
"524","Scan_0166","MUT/MUT","KO","IO",11,19165.0303579485,1504.40026855469,41368.9296875,56934462.386981,23069,4.98290395736694,442118085.327515,4.92500110888648,-7.89594853578869,-6.68613155272175,NA,"heart","KO-IO"
"525","Scan_0166","MUT/MUT","KO","IO",12,22883.7319168362,9756.826171875,26761.109375,6644877.02177704,845,0.182520002126694,19336753.4697266,4.89431628761065,-9.44351772018296,-7.85245193400177,NA,"thymus (left)","KO-IO"
"526","Scan_0166","MUT/MUT","KO","IO",13,21781.8366934837,5983.3525390625,26807.1484375,18240419.6773852,487,0.105191998183727,10607754.4697266,5.55075636877417,-9.50789675861415,-7.63180928428067,NA,"thymus (right)","KO-IO"
"527","Scan_0166","MUT/MUT","KO","IO",14,16364.7988556525,303.366821289062,37508.40234375,11093748.0895184,173914,37.5654258728027,2846067628.18195,4.95185605837253,-13.3108934841546,-5.34538610394044,NA,"brain","KO-IO"
"528","Scan_0166","MUT/MUT","KO","IO",15,15356.2443436432,43.4865341186523,29214.08984375,14879523.4403979,38887,8.39959239959717,597158273.791252,5.2540090597043,-8.11339856717654,-9.11578801611046,NA,"spinal cord","KO-IO"
"530","Scan_0170","MUT/MUT","KO","IO",1,19938.8326629298,1428.15661621094,28148.42578125,21727171.5588423,6084,1.31414401531219,121307857.921265,4.40731825999725,-7.84279188191866,-9.67484246654644,NA,"lung (left)","KO-IO"
"531","Scan_0170","MUT/MUT","KO","IO",2,17921.9646825368,1079.83166503906,31428.482421875,48774859.2824786,10572,2.28355193138123,189471010.623779,6.17761279709104,-7.74343819113777,-9.12330544903631,NA,"lung (right)","KO-IO"
"532","Scan_0170","MUT/MUT","KO","IO",3,15928.5421218384,2065.41162109375,27959.595703125,24418450.0111727,3124,0.674784004688263,49760765.588623,4.73464384521015,-4.58334856972348,-8.85407433435341,NA,"kidney (left)","KO-IO"
"533","Scan_0170","MUT/MUT","KO","IO",4,18808.4993863754,2708.32250976562,31138.07421875,26089737.3846626,3021,0.652535974979401,56820476.6462402,6.47566088724755,-4.8261763171051,-8.70257731667818,NA,"kidney (right)","KO-IO"
"534","Scan_0170","MUT/MUT","KO","IO",5,14397.1105726959,1159.818359375,31105.521484375,38697095.9294398,10187,2.20039200782776,146663365.404053,3.95849429380601,-5.26392663443325,-8.84563713872075,NA,"stomach","KO-IO"
"535","Scan_0170","MUT/MUT","KO","IO",6,23349.1679425119,196.728668212891,33179.02734375,17877080.8793466,151693,32.7656898498535,3541905332.70346,5.15799474609165,-6.22120808850217,-7.55893801346812,NA,"liver","KO-IO"
"536","Scan_0170","MUT/MUT","KO","IO",7,18747.7432725694,5267.1064453125,25259.59375,13072289.5205154,477,0.103032000362873,8942673.54101562,4.75281414775727,-5.24486549287471,-9.41447403961755,NA,"adrenal (left)","KO-IO"
"537","Scan_0170","MUT/MUT","KO","IO",8,20413.9071998805,10729.85546875,26982.896484375,9219922.8543692,366,0.0790560021996498,7471490.03515625,6.27187899980389,-5.3003897737284,-9.33742176618733,NA,"adrenal (right)","KO-IO"
"538","Scan_0170","MUT/MUT","KO","IO",9,18052.204630373,10278.12109375,25203.3046875,7606240.14059452,759,0.163944005966187,13701623.3144531,5.45362007412515,-3.77848022924581,-6.85789413060124,NA,"rectum","KO-IO"
"539","Scan_0170","MUT/MUT","KO","IO",10,18259.9699631751,3672.767578125,28292.9140625,27390235.692642,2108,0.455327987670898,38492016.682373,5.28819234163984,-4.74300805848283,-6.79909703915213,NA,"bladder","KO-IO"
"540","Scan_0170","MUT/MUT","KO","IO",11,14205.8708395674,2138.830078125,29817.537109375,33680080.9765417,12861,2.77797603607178,182701704.867676,4.58181001503485,-8.20082589972117,-7.60574127579906,NA,"heart","KO-IO"
"541","Scan_0170","MUT/MUT","KO","IO",12,21582.8844875205,10297.9765625,25423.048828125,4980481.19557875,611,0.131975993514061,13187142.421875,4.84279016397978,-9.86402986924504,-8.38860552836166,NA,"thymus (left)","KO-IO"
"542","Scan_0170","MUT/MUT","KO","IO",13,22079.1532587275,13592.048828125,26135.548828125,3395588.99476998,555,0.119879998266697,12253930.0585938,5.73524895992794,-9.87378543168144,-8.25632207633356,NA,"thymus (right)","KO-IO"
"543","Scan_0170","MUT/MUT","KO","IO",14,14467.7163691986,-52.8532104492188,29218.087890625,13260158.5182648,148025,31.9734001159668,2141583715.55062,5.18751583230597,-13.4894412166349,-6.08595733699365,NA,"brain","KO-IO"
"544","Scan_0170","MUT/MUT","KO","IO",15,17511.9455075384,2952.67016601562,27823.951171875,5670689.37307892,34561,7.46517610549927,605230348.686035,5.48998655589003,-8.54893187154352,-9.64212315660012,NA,"spinal cord","KO-IO"
"546","Scan_0176","MUT/MUT","KO","IO",1,22384.8700586758,1627.52856445312,37225.796875,53525353.2881277,4523,0.976967990398407,101246767.275391,4.56198302186962,-8.00879058850758,-9.45556006116814,NA,"lung (left)","KO-IO"
"547","Scan_0176","MUT/MUT","KO","IO",2,20161.9974883457,1526.11499023438,31442.1796875,53792838.0853936,6466,1.39665603637695,130367475.759644,6.08241101341361,-8.06557999952491,-8.99229958864334,NA,"lung (right)","KO-IO"
"548","Scan_0176","MUT/MUT","KO","IO",3,14216.6179164729,338.502532958984,26553.076171875,24124355.8770269,2681,0.579096019268036,38114752.6340637,4.82876815909729,-5.21555863046771,-8.80017453154901,NA,"kidney (left)","KO-IO"
"549","Scan_0176","MUT/MUT","KO","IO",4,15440.9485329223,1598.580078125,32010.73828125,45136814.0815467,2295,0.495719999074936,35436976.8830566,6.30312318709628,-5.60569074876326,-8.80220372268577,NA,"kidney (right)","KO-IO"
"550","Scan_0176","MUT/MUT","KO","IO",5,13510.3270009301,878.267944335938,35537.9453125,48150972.3731844,5322,1.14955198764801,71901960.2989502,4.19277167542812,-5.7418162065375,-8.76992255166768,NA,"stomach","KO-IO"
"551","Scan_0176","MUT/MUT","KO","IO",6,24984.3593378326,1734.90551757812,45827.19140625,45041475.5340644,89275,19.2833995819092,2230478679.88501,5.26361224071122,-6.78987015622707,-7.79707469161565,NA,"liver","KO-IO"
"552","Scan_0176","MUT/MUT","KO","IO",7,17121.4207450671,2080.58642578125,24362.21484375,17672383.9375598,312,0.067391999065876,5341883.27246094,4.84956184974082,-5.67756505746108,-9.26262353163503,NA,"adrenal (left)","KO-IO"
"553","Scan_0176","MUT/MUT","KO","IO",8,17943.1986195354,6084.55224609375,25196.173828125,13444275.2628901,559,0.120743997395039,10030248.0283203,6.24278635779092,-5.99074931506395,-9.29116557099097,NA,"adrenal (right)","KO-IO"
"554","Scan_0176","MUT/MUT","KO","IO",9,16997.3966291561,1597.22814941406,24752.87890625,30228201.7915412,559,0.120743997395039,9501544.71569824,5.28439637568,-4.60677793760421,-7.25223891625038,NA,"rectum","KO-IO"
"555","Scan_0176","MUT/MUT","KO","IO",10,17552.8693665562,2237.28662109375,39598.96875,36973570.5887765,1086,0.234576001763344,19062416.1320801,5.26379368144504,-5.45979200178746,-7.19257890775058,NA,"bladder","KO-IO"
"556","Scan_0176","MUT/MUT","KO","IO",11,20209.9590990717,1441.45336914062,50528.80859375,60787848.1257857,7665,1.65564000606537,154909336.494385,4.78854160286444,-8.49010065884619,-7.76970632555351,NA,"heart","KO-IO"
"557","Scan_0176","MUT/MUT","KO","IO",12,16446.0880750478,6189.755859375,31670.70703125,27590122.8325923,278,0.0600479990243912,4572012.48486328,5.06277297314979,-9.76527950129062,-8.4478227568702,NA,"thymus (left)","KO-IO"
"558","Scan_0176","MUT/MUT","KO","IO",13,22631.8354737271,12025.4404296875,26387.09375,5366012.61148237,259,0.0559439994394779,5861645.38769531,5.51605204873104,-9.75344566334167,-8.21981242382391,NA,"thymus (right)","KO-IO"
"559","Scan_0176","MUT/MUT","KO","IO",14,14520.6548678749,660.943786621094,28399.765625,29280707.5559917,107115,23.1368408203125,1555379946.17242,5.1929736483469,-13.1138005556132,-6.23862819592651,NA,"brain","KO-IO"
"560","Scan_0176","MUT/MUT","KO","IO",15,18888.5108369542,3474.4794921875,27218.748046875,7173503.00045554,24536,5.29977607727051,463448501.895508,5.39549222520176,-8.47186586506565,-9.52015024277864,NA,"spinal cord","KO-IO"
"562","Scan_0180","MUT/MUT","KO","IO",1,20702.1357341479,3399.1279296875,31836.763671875,49799601.4424394,5375,1.16100001335144,111273979.571045,4.01037333453509,-7.81163232043067,-9.38555812913068,NA,"lung (left)","KO-IO"
"563","Scan_0180","MUT/MUT","KO","IO",2,19243.9999557801,2521.57641601562,52247.2265625,117561041.192461,13372,2.88835191726685,257330767.408691,5.93016477433644,-7.93409477512594,-9.13848537843345,NA,"lung (right)","KO-IO"
"564","Scan_0180","MUT/MUT","KO","IO",3,18056.9168870252,-59.5636825561523,29335.623046875,34893360.0961085,2919,0.630504012107849,52708140.3932266,4.53722312731219,-4.98570087847458,-8.93335204772327,NA,"kidney (left)","KO-IO"
"565","Scan_0180","MUT/MUT","KO","IO",4,20891.0932283957,2096.0078125,34188.375,25588316.6733094,3209,0.693144023418427,67039518.1699219,6.19929834805087,-5.04523603092512,-8.79511927677487,NA,"kidney (right)","KO-IO"
"566","Scan_0180","MUT/MUT","KO","IO",5,13978.9715158891,1683.50378417969,32688.767578125,44668784.8827952,9408,2.03212809562683,131514164.021484,3.84596000515683,-5.76622282826177,-8.7175308118547,NA,"stomach","KO-IO"
"567","Scan_0180","MUT/MUT","KO","IO",6,25551.3417677581,183.754852294922,40099.6171875,40919834.0469264,137511,29.7023754119873,3513590557.82619,5.39070014329299,-6.56985323244892,-7.55163070756504,NA,"liver","KO-IO"
"568","Scan_0180","MUT/MUT","KO","IO",7,17452.9688630083,3446.02709960938,28139.216796875,34472390.2613049,458,0.0989279970526695,7993459.73925781,4.65632956892121,-5.57453180250642,-9.35393189575995,NA,"adrenal (left)","KO-IO"
"569","Scan_0180","MUT/MUT","KO","IO",8,22234.2692225433,7807.5166015625,30525.958984375,13594227.3931444,484,0.104543998837471,10761386.3037109,6.034178823676,-5.57395094430149,-9.30450210760448,NA,"adrenal (right)","KO-IO"
"570","Scan_0180","MUT/MUT","KO","IO",9,18489.0715584373,6913.80615234375,29448.3984375,9816601.66595037,774,0.167183995246887,14310541.3862305,5.37077085391495,-4.07472069252369,-6.92457642370417,NA,"rectum","KO-IO"
"571","Scan_0180","MUT/MUT","KO","IO",10,16256.24112907,1858.46264648438,37818.57421875,50055880.9894164,2338,0.505007982254028,38007091.7597656,5.38071322830239,-5.05816649195473,-6.72944296968198,NA,"bladder","KO-IO"
"572","Scan_0180","MUT/MUT","KO","IO",11,17505.6635265895,3326.26953125,39602.50390625,41189582.8221369,10426,2.25201606750488,182514047.928223,5.21381228135411,-8.61048276319661,-7.39058535783879,NA,"heart","KO-IO"
"573","Scan_0180","MUT/MUT","KO","IO",12,20660.1291969354,5496.42626953125,31424.970703125,28629052.3791884,556,0.120095998048782,11487031.8334961,4.78834851271813,-10.0449917315064,-8.52163570651045,NA,"thymus (left)","KO-IO"
"574","Scan_0180","MUT/MUT","KO","IO",13,19893.1210983893,4567.97705078125,27362.865234375,43217237.5126474,421,0.0909359976649284,8375003.98242188,5.54354092885649,-10.1020178255956,-8.44305199865489,NA,"thymus (right)","KO-IO"
"575","Scan_0180","MUT/MUT","KO","IO",14,15822.86539852,1009.61437988281,35899.08203125,19588403.6365153,155497,33.5873527526855,2460408100.87366,5.26194854307767,-13.3373646529019,-6.17253225854046,NA,"brain","KO-IO"
"576","Scan_0180","MUT/MUT","KO","IO",15,18290.912688072,4152.6513671875,29476.328125,4090598.59880121,34865,7.53083992004395,637712670.869629,5.29492843403844,-8.39938731694567,-9.84120956126478,NA,"spinal cord","KO-IO"
"578","Scan_0011","WT/WT","WT","LI",1,28513.9454958947,5573.79541015625,61566.29296875,23092742.1013051,5908,1.27612805366516,168460389.989746,4.5328250912387,-7.87747730161507,-9.56579185620183,NA,"lung (left)","WT-LI"
"579","Scan_0011","WT/WT","WT","LI",2,25833.7611146307,2634.66284179688,44602.52734375,31417473.1974763,12947,2.79655194282532,334469705.151123,6.12302604697108,-7.84968161549957,-9.30627935329842,NA,"lung (right)","WT-LI"
"580","Scan_0011","WT/WT","WT","LI",3,23631.8565320221,8511.076171875,38366.05078125,21788997.6979691,2489,0.537624001502991,58819690.9082031,4.56766419235605,-4.96428725049503,-8.71318337958142,NA,"kidney (left)","WT-LI"
"581","Scan_0011","WT/WT","WT","LI",4,24917.4618934457,7194.865234375,38043.04296875,22241255.7676481,2321,0.501335978507996,57833429.0546875,5.98621771756968,-4.9358883928934,-8.75384565074819,NA,"kidney (right)","WT-LI"
"582","Scan_0011","WT/WT","WT","LI",5,19669.5450482799,2013.21606445312,33049.5546875,66356380.4032924,5576,1.20441603660583,109677383.189209,4.14328108602823,-5.65761582448455,-8.5096638693461,NA,"stomach","WT-LI"
"583","Scan_0011","WT/WT","WT","LI",6,35947.1140403091,1909.72717285156,66417.34375,52289746.9167766,67966,14.6806564331055,2443181552.86365,5.34791555713728,-6.51253804169033,-7.98458975230106,NA,"liver","WT-LI"
"584","Scan_0011","WT/WT","WT","LI",7,32436.7475002666,10687.1396484375,43385.16015625,28690220.6232024,293,0.0632880032062531,9503967.01757812,4.70112590854892,-5.473498373292,-9.32360147860271,NA,"adrenal (left)","WT-LI"
"585","Scan_0011","WT/WT","WT","LI",8,32219.2821033925,16029.615234375,42706.24609375,27227043.4676319,222,0.0479520000517368,7152680.62695312,5.87508679776579,-5.45421786411388,-9.36232207633353,NA,"adrenal (right)","WT-LI"
"586","Scan_0011","WT/WT","WT","LI",9,22143.7259494633,11361.5947265625,31116.302734375,13653831.7650457,591,0.127655997872353,13086942.0361328,5.1342348290458,-4.21596021560241,-6.72795933796065,NA,"rectum","WT-LI"
"587","Scan_0011","WT/WT","WT","LI",10,20080.4635634113,3823.85888671875,59681.515625,54261352.2879058,2006,0.433295994997025,40281409.9082031,5.20355544587551,-5.35211525302824,-6.83155788242874,NA,"bladder","WT-LI"
"588","Scan_0011","WT/WT","WT","LI",11,26450.7212785675,2422.35986328125,65765.375,119824720.934822,6574,1.41998398303986,173887041.685303,5.11834171681626,-8.49680635768822,-7.89080693478517,NA,"heart","WT-LI"
"589","Scan_0011","WT/WT","WT","LI",12,28214.3970793269,11124.1630859375,32641.861328125,7389903.65689021,325,0.070200003683567,9169679.05078125,5.1142926189716,-9.76934967284567,-8.36565430086577,NA,"thymus (left)","WT-LI"
"590","Scan_0011","WT/WT","WT","LI",13,27742.195890625,11699.375,32593.1875,5382199.67497615,250,0.0540000014007092,6935548.97265625,5.5685203112793,-9.79072813438414,-8.24726045471193,NA,"thymus (right)","WT-LI"
"591","Scan_0011","WT/WT","WT","LI",14,21548.5365276518,2813.15600585938,63529.4453125,17893450.2305094,124158,26.8181285858154,2675423198.2002,5.05533302282346,-13.322076207645,-6.06353764603129,NA,"brain","WT-LI"
"592","Scan_0011","WT/WT","WT","LI",15,20875.0303043365,8552.451171875,36519.859375,6252168.05169845,26485,5.72075986862183,552875177.610352,5.32936867072805,-8.94635032052745,-9.65805707166482,NA,"spinal cord","WT-LI"
"594","Scan_0035","WT/WT","WT","LI",1,30190.611148586,4081.61010742188,42558.73828125,16720724.3215078,6640,1.43423998355865,200465658.026611,4.4307750100745,-7.87402126691432,-9.63136611736265,NA,"lung (left)","WT-LI"
"595","Scan_0035","WT/WT","WT","LI",2,28280.4272076298,2298.15649414062,46975.73046875,36368092.967721,14440,3.11904001235962,408369368.878174,6.11203105920176,-7.91680946402418,-9.32317413892211,NA,"lung (right)","WT-LI"
"596","Scan_0035","WT/WT","WT","LI",3,27238.0753524391,6982.59130859375,41537.37890625,24226580.972989,2629,0.567864000797272,71608900.1015625,4.86181826487382,-5.14127778824494,-8.46326036342245,NA,"kidney (left)","WT-LI"
"597","Scan_0035","WT/WT","WT","LI",4,27762.4154246154,11218.923828125,40136.8828125,17807820.1503429,2657,0.573912024497986,73764737.7832031,6.13443019460635,-5.20125140122644,-8.48632710130581,NA,"kidney (right)","WT-LI"
"598","Scan_0035","WT/WT","WT","LI",5,19983.8514484793,2581.08666992188,40163.59375,82187197.0086061,7734,1.67054402828217,154555107.102539,4.2228361530171,-5.70440279691332,-8.30799292949871,NA,"stomach","WT-LI"
"599","Scan_0035","WT/WT","WT","LI",6,38296.0179769313,1620.98596191406,62309.9609375,35640875.3817934,73657,15.909912109375,2820769796.12683,5.23878250713303,-6.74478029941948,-7.95519751540917,NA,"liver","WT-LI"
"600","Scan_0035","WT/WT","WT","LI",7,34431.2876155514,16073.599609375,48845.546875,29808415.75095,382,0.0825119987130165,13152751.8691406,4.84697727463007,-5.51569232286582,-9.16494129240826,NA,"adrenal (left)","WT-LI"
"601","Scan_0035","WT/WT","WT","LI",8,35542.5271640146,18118.583984375,47061.51171875,33367437.8481828,326,0.0704160034656525,11586863.8554688,6.03320153827318,-5.60988690739029,-9.15628327679778,NA,"adrenal (right)","WT-LI"
"602","Scan_0035","WT/WT","WT","LI",9,25776.1057705139,13435.28515625,35459.46875,14686565.3532539,644,0.13910399377346,16599812.1162109,5.28130217463331,-4.79405335177549,-6.10135262862495,NA,"rectum","WT-LI"
"603","Scan_0035","WT/WT","WT","LI",10,23906.2106493954,9590.6904296875,35025.28125,31659439.3367313,1827,0.394632011651993,43676646.8564453,5.30828832441559,-5.78366711632176,-6.62797467474471,NA,"bladder","WT-LI"
"604","Scan_0035","WT/WT","WT","LI",11,22962.3644624394,2639.58984375,48105.046875,69313594.857454,7575,1.63619995117188,173939910.802979,5.0640577370219,-8.56615942151302,-7.91950045471207,NA,"heart","WT-LI"
"605","Scan_0035","WT/WT","WT","LI",12,30596.6476135254,14216.98046875,36275.71875,9422632.26751135,448,0.0967679992318153,13707298.1308594,5.02654673985072,-9.89832742009841,-8.57275402614048,NA,"thymus (left)","WT-LI"
"606","Scan_0035","WT/WT","WT","LI",13,30717.2350895579,17750.50390625,37016.54296875,7349703.57747468,369,0.0797040015459061,11334659.7480469,5.54331575843377,-9.91961008560365,-8.44972484495581,NA,"thymus (right)","WT-LI"
"607","Scan_0035","WT/WT","WT","LI",14,21750.756534571,2004.00866699219,49511.3828125,16778436.6700913,135695,29.3101196289062,2951468907.95862,5.08217907247102,-13.1101060274523,-6.0584400176989,NA,"brain","WT-LI"
"608","Scan_0035","WT/WT","WT","LI",15,21521.6773117372,4611.48828125,45080.67578125,6800273.97164662,33257,7.18351221084595,715746422.356445,5.3713543179545,-8.68412309845078,-9.60916874710013,NA,"spinal cord","WT-LI"
"610","Scan_0038","WT/WT","WT","LI",1,25997.3344450988,7277.28466796875,35333.53515625,11547590.8796434,8629,1.86386394500732,224330998.926758,4.27183243551155,-7.94781644589186,-9.43867588639599,NA,"lung (left)","WT-LI"
"611","Scan_0038","WT/WT","WT","LI",2,25307.7674089335,3852.2724609375,41446.83203125,22154072.3838258,17893,3.86488795280457,452831882.248047,6.13220786730668,-7.97472677519354,-9.18238100017671,NA,"lung (right)","WT-LI"
"612","Scan_0038","WT/WT","WT","LI",3,22891.2521122279,5007.37548828125,35255.7734375,15317048.4458622,3293,0.711287975311279,75380893.2055664,4.7157154039,-4.62499830747859,-8.63951308756946,NA,"kidney (left)","WT-LI"
"613","Scan_0038","WT/WT","WT","LI",4,23394.7758165131,5583.32861328125,36585.0390625,17493240.7462073,3326,0.718415975570679,77811024.3657227,6.26703085848314,-4.66363425585138,-8.57662949860857,NA,"kidney (right)","WT-LI"
"614","Scan_0038","WT/WT","WT","LI",5,18564.5411946419,1996.71142578125,33553.69140625,59028123.2063554,7494,1.61870396137238,139122671.712646,4.11819198461797,-5.42896371484856,-8.66777011043637,NA,"stomach","WT-LI"
"615","Scan_0038","WT/WT","WT","LI",6,34267.2564471502,1938.53674316406,54934.8359375,31690282.6628187,95558,20.6405277252197,3274510491.57678,5.34095301853527,-6.46988841484199,-8.02828788852284,NA,"liver","WT-LI"
"616","Scan_0038","WT/WT","WT","LI",7,32016.5410947446,10822.3447265625,42438.08984375,21510717.3484742,432,0.0933120027184486,13831145.7529297,4.84193364461262,-5.1700436899397,-9.36583934360081,NA,"adrenal (left)","WT-LI"
"617","Scan_0038","WT/WT","WT","LI",8,32917.3098728346,19288.3125,42985.71484375,22181489.3928943,368,0.0794880017638206,12113570.0332031,6.08533944171409,-5.21095552568849,-9.28966784601628,NA,"adrenal (right)","WT-LI"
"618","Scan_0038","WT/WT","WT","LI",9,22078.3884964406,8132.83740234375,31460.724609375,14364589.0242693,732,0.1581120043993,16161380.3793945,5.34007572111533,-4.12366846225298,-6.41381520881025,NA,"rectum","WT-LI"
"619","Scan_0038","WT/WT","WT","LI",10,19616.4598733489,2216.01123046875,31143.41015625,26586823.2743576,2425,0.523800015449524,47569915.1928711,5.3544353628257,-5.31667782510581,-6.68000354749547,NA,"bladder","WT-LI"
"620","Scan_0038","WT/WT","WT","LI",11,21936.6566487527,2871.9775390625,44198.28125,42569569.9055358,8699,1.87898397445679,190826976.1875,4.96003955716966,-8.57525948741328,-7.7717649448836,NA,"heart","WT-LI"
"621","Scan_0038","WT/WT","WT","LI",12,26582.4605755155,14268.048828125,30678.17578125,4955830.21836859,491,0.106055997312069,13051988.1425781,4.95440479193102,-9.94139241136989,-8.45713629992573,NA,"thymus (left)","WT-LI"
"622","Scan_0038","WT/WT","WT","LI",13,26109.9056872925,7718.12744140625,30705.974609375,5668637.96417787,433,0.0935280025005341,11305589.1625977,5.51832317502064,-10.0343264715666,-8.39254802976967,NA,"thymus (right)","WT-LI"
"623","Scan_0038","WT/WT","WT","LI",14,22045.2907781367,2555.07861328125,37043.7890625,18642628.3790977,129441,27.9592552185059,2853564483.61279,5.2210630549226,-13.3136159995884,-6.01744808490488,NA,"brain","WT-LI"
"624","Scan_0038","WT/WT","WT","LI",15,19663.363825798,7563.208984375,34789.92578125,5500677.08067171,35840,7.74143981933594,704734959.516602,5.39229562377899,-8.38299594688534,-9.70290357970835,NA,"spinal cord","WT-LI"
"626","Scan_0044","WT/WT","WT","LI",1,27518.8384395735,9960.408203125,37120.171875,8669293.82394578,5972,1.28995203971863,164342503.161133,4.28757552896182,-7.9495953011625,-9.45382838505378,NA,"lung (left)","WT-LI"
"627","Scan_0044","WT/WT","WT","LI",2,26837.608078318,3703.20263671875,43505.296875,20169073.7635112,12445,2.68811988830566,333994032.534668,6.08187712927853,-8.01232582020167,-9.27348068773737,NA,"lung (right)","WT-LI"
"628","Scan_0044","WT/WT","WT","LI",3,25242.1843164566,5491.66650390625,44105.8828125,20143087.459971,2714,0.586224019527435,68507288.2348633,4.82771600766839,-5.01433338125222,-8.5369790103494,NA,"kidney (left)","WT-LI"
"629","Scan_0044","WT/WT","WT","LI",4,26654.6622146868,8166.806640625,37637.0078125,18835798.6498147,2513,0.542807996273041,66983166.1455078,6.1977726152984,-5.02342963856242,-8.53050944794706,NA,"kidney (right)","WT-LI"
"630","Scan_0044","WT/WT","WT","LI",5,19968.0287705656,3634.4423828125,37798.015625,80094106.0671508,6741,1.45605599880219,134604481.942383,4.17821757874705,-5.75812409344069,-8.48845746405766,NA,"stomach","WT-LI"
"631","Scan_0044","WT/WT","WT","LI",6,36888.8021866673,2513.4599609375,57159.76953125,39931466.1055705,79335,17.136360168457,2926573121.47925,5.35781301689462,-6.73039246412517,-8.04607273680451,NA,"liver","WT-LI"
"632","Scan_0044","WT/WT","WT","LI",7,32785.3242763489,7349.9736328125,43792.796875,24676657.5466218,373,0.0805680006742477,12228925.9550781,4.8460533943892,-5.4582146759391,-9.17268436892103,NA,"adrenal (left)","WT-LI"
"633","Scan_0044","WT/WT","WT","LI",8,34812.4732087788,21502.982421875,45835.359375,29112377.8419415,304,0.0656640008091927,10582991.8554688,6.09274504812141,-5.51915918701573,-9.19839782313297,NA,"adrenal (right)","WT-LI"
"634","Scan_0044","WT/WT","WT","LI",9,24148.9110627452,11877.3134765625,34918.55078125,15531268.6948415,669,0.144503995776176,16155621.5009766,5.46263618571877,-4.3265509146532,-6.50585740538454,NA,"rectum","WT-LI"
"635","Scan_0044","WT/WT","WT","LI",10,22522.4877024511,7758.46435546875,36679.90234375,32658379.9860634,1710,0.369359999895096,38513453.9711914,5.44242487268281,-5.35592673087538,-6.57515659506288,NA,"bladder","WT-LI"
"636","Scan_0044","WT/WT","WT","LI",11,22779.6068959898,4888.9853515625,49844.5390625,33740946.2254468,6856,1.48089599609375,156176984.878906,5.05991011291291,-8.61715732925013,-7.92635973125812,NA,"heart","WT-LI"
"637","Scan_0044","WT/WT","WT","LI",12,28596.9069558323,15025.634765625,33146.28515625,6291833.51829616,404,0.0872640013694763,11553150.4101562,4.9594418954377,-9.79830001557226,-8.59188857352381,NA,"thymus (left)","WT-LI"
"638","Scan_0044","WT/WT","WT","LI",13,29049.3445832626,17106.138671875,33580.26953125,3379498.45497734,368,0.0794880017638206,10690158.8066406,5.47408944171408,-9.82117291699283,-8.50102654166841,NA,"thymus (right)","WT-LI"
